status_source_to_main	path	previous_path	domain	decision
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/roughnessmap_pars_fragment.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/shadowmap_pars_fragment.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/shadowmap_pars_vertex.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/shadowmap_vertex.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/shadowmask_pars_fragment.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/skinbase_vertex.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/skinning_pars_vertex.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/skinning_vertex.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/skinnormal_vertex.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/specularmap_fragment.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/specularmap_pars_fragment.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/tonemapping_fragment.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/tonemapping_pars_fragment.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/transmission_fragment.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/transmission_pars_fragment.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/uv2_pars_fragment.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/uv2_pars_vertex.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/uv2_vertex.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/uv_pars_fragment.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/uv_pars_vertex.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/uv_vertex.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_chunk/worldpos_vertex.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/background_frag.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/background_vert.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/cube_frag.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/cube_vert.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/depth_frag.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/depth_vert.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/distanceRGBA_frag.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/distanceRGBA_vert.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/equirect_frag.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/equirect_vert.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/index.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/linedashed_frag.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/linedashed_vert.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/meshbasic_frag.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/meshbasic_vert.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/meshlambert_frag.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/meshlambert_vert.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/meshmatcap_frag.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/meshmatcap_vert.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/meshnormal_frag.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/meshnormal_vert.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/meshphong_frag.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/meshphong_vert.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/meshphysical_frag.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/meshphysical_vert.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/meshtoon_frag.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/meshtoon_vert.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/points_frag.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/points_vert.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/shadow_frag.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/shadow_vert.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/sprite_frag.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/sprite_vert.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/vsm_frag.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/shader_lib/vsm_vert.glsl.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/uniforms_lib.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/shaders/uniforms_utils.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/web_gl_3d_render_target.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/web_gl_array_render_target.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/web_gl_cube_render_target.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/web_gl_multiple_render_targets.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/web_gl_multisample_render_target.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/web_gl_render_target.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/web_gl_renderer.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/index.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_animation.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_attributes.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_background.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_binding_states.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_buffer_renderer.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_capabilities.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_clipping.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_cube_maps.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_cube_uv_maps.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_extensions.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_geometries.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_indexed_buffer_renderer.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_info.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_lights.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_materials.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_morphtargets.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_objects.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_parameters.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_program.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_program_extra.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_programs.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_properties.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_render_list.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_render_lists.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_render_states.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_shader.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_shader_cache.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_shadow_map.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_state.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_textures.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_uniforms.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_uniforms_helper.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webgl/web_gl_utils.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webxr/WebXRController.js		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/renderers/webxr/web_xr_manager.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/scenes/fog.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/scenes/fog_exp2.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/scenes/index.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/scenes/scene.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/textures/canvas_texture.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/textures/compressed_texture.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/textures/cube_texture.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/textures/data_3d_texture.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/textures/data_array_texture.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/textures/data_texture.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/textures/depth_texture.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/textures/framebuffer_texture.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/textures/image_element.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/textures/index.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/textures/open_gl_texture.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/textures/source.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/textures/texture.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/textures/video_texture.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/three.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/three_helper.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/typeface_convert.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/utils.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three3d/weak_map.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/lib/three_dart.dart		retired-client	DEPRECATE
D	fabushi/lib/packages/three_dart/pubspec.yaml		retired-client	DEPRECATE
D	fabushi/lib/platform_excludes.dart		retired-client	DEPRECATE
D	fabushi/lib/platform_stub.dart		retired-client	DEPRECATE
D	fabushi/lib/providers/tts_mute_notifier.dart		retired-client	DEPRECATE
D	fabushi/lib/providers/video_feed_visibility_notifier.dart		retired-client	DEPRECATE
D	fabushi/lib/routes/app_router.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/alipay_web_login_screen.dart		identity-auth	SOURCE_BETTER_REVIEW
D	fabushi/lib/screens/asset_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/beautiful_trajectory_demo_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/buddha_model_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/buddha_model_screen_native.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/buddha_model_screen_web.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/content_detail_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/dharma_publish_browser_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/dharma_publish_browser_screen_web.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/douyin_login_screen.dart		identity-auth	SOURCE_BETTER_REVIEW
D	fabushi/lib/screens/earth_globe_demo_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/edit_profile_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/eula_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/forgot_password_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/global_dharma_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/globe_home_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/home_screen_optimized.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/keep_alive_guide_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/leaderboard_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/liked_content_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/loading_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/main_navigation_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/meditation_room_screen.dart		messaging-collaboration	SOURCE_BETTER_REVIEW
D	fabushi/lib/screens/membership_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/membership_screen_web.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/mini_app_host_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/my_profile_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/practice_privacy_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/practice_record_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/profile_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/register_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/search_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/settings_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/social_feature_chat_screen.dart		messaging-collaboration	SOURCE_BETTER_REVIEW
D	fabushi/lib/screens/social_follow_list_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/sutra_ai_page.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/sutra_listening_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/sutra_reader_screen.dart		retired-client	DEPRECATE
D	fabushi/lib/screens/telegram_authorization_screen.dart		identity-auth	SOURCE_BETTER_REVIEW
